,frame,predict
16670,83350,0
16671,83355,0
16672,83360,0
16673,83365,0
16674,83370,0
16675,83375,0
16676,83380,0
16677,83385,0
16678,83390,0
16679,83395,0
16680,83400,0
16681,83405,0
16682,83410,0
16683,83415,0
16684,83420,0
16685,83425,0
16686,83430,0
16687,83435,0
16688,83440,0
16689,83445,0
16690,83450,0
16691,83455,0
16692,83460,0
16693,83465,0
16694,83470,0
16695,83475,0
16696,83480,0
16697,83485,0
16698,83490,0
16699,83495,0
16700,83500,0
16701,83505,0
16702,83510,0
16703,83515,0
16704,83520,0
16705,83525,0
16706,83530,0
16707,83535,0
16708,83540,0
16709,83545,0
16710,83550,0
16711,83555,0
16712,83560,0
16713,83565,0
16714,83570,0
16715,83575,0
16716,83580,0
16717,83585,0
16718,83590,0
16719,83595,0
16720,83600,0
16721,83605,0
16722,83610,0
16723,83615,0
16724,83620,0
16725,83625,0
16726,83630,0
16727,83635,0
16728,83640,0
16729,83645,0
16730,83650,0
16731,83655,0
16732,83660,0
16733,83665,0
16734,83670,0
16735,83675,0
16736,83680,0
16737,83685,0
16738,83690,0
16739,83695,0
16740,83700,0
16741,83705,0
16742,83710,0
16743,83715,0
16744,83720,0
16745,83725,0
16746,83730,0
16747,83735,0
16748,83740,0
16749,83745,0
16750,83750,0
16751,83755,0
16752,83760,0
16753,83765,0
16754,83770,0
16755,83775,0
16756,83780,0
16757,83785,0
16758,83790,0
16759,83795,0
16760,83800,0
16761,83805,0
16762,83810,0
16763,83815,0
16764,83820,0
16765,83825,0
16766,83830,0
16767,83835,0
16768,83840,0
16769,83845,0
16770,83850,0
16771,83855,0
16772,83860,0
16773,83865,0
16774,83870,0
16775,83875,0
16776,83880,0
16777,83885,0
16778,83890,0
16779,83895,0
16780,83900,0
16781,83905,0
16782,83910,0
16783,83915,0
16784,83920,0
16785,83925,0
16786,83930,0
16787,83935,0
16788,83940,0
16789,83945,0
16790,83950,0
16791,83955,0
16792,83960,0
16793,83965,0
16794,83970,0
16795,83975,0
16796,83980,0
16797,83985,0
16798,83990,0
16799,83995,0
16800,84000,0
16801,84005,0
16802,84010,0
16803,84015,0
16804,84020,0
16805,84025,0
16806,84030,0
16807,84035,0
16808,84040,0
16809,84045,0
16810,84050,0
16811,84055,0
16812,84060,0
16813,84065,0
16814,84070,0
16815,84075,0
16816,84080,0
16817,84085,0
16818,84090,0
16819,84095,0
16820,84100,0
16821,84105,0
16822,84110,0
16823,84115,0
16824,84120,0
16825,84125,0
16826,84130,0
16827,84135,0
16828,84140,0
16829,84145,0
16830,84150,0
16831,84155,0
16832,84160,0
16833,84165,0
16834,84170,0
16835,84175,0
16836,84180,0
16837,84185,0
16838,84190,0
16839,84195,0
16840,84200,0
16841,84205,0
16842,84210,0
16843,84215,0
16844,84220,0
16845,84225,0
16846,84230,0
16847,84235,0
16848,84240,0
16849,84245,0
16850,84250,0
16851,84255,0
16852,84260,0
16853,84265,0
16854,84270,0
16855,84275,0
16856,84280,0
16857,84285,0
16858,84290,0
16859,84295,0
16860,84300,0
16861,84305,0
16862,84310,0
16863,84315,0
16864,84320,0
16865,84325,0
16866,84330,0
16867,84335,0
16868,84340,0
16869,84345,0
16870,84350,0
16871,84355,0
16872,84360,0
16873,84365,0
16874,84370,0
16875,84375,0
16876,84380,0
16877,84385,0
16878,84390,0
16879,84395,0
16880,84400,0
16881,84405,0
16882,84410,0
16883,84415,0
16884,84420,0
16885,84425,0
16886,84430,0
16887,84435,0
16888,84440,0
16889,84445,0
16890,84450,0
16891,84455,0
16892,84460,0
16893,84465,0
16894,84470,0
16895,84475,0
16896,84480,0
16897,84485,0
16898,84490,0
16899,84495,0
16900,84500,0
16901,84505,0
16902,84510,0
16903,84515,0
16904,84520,0
16905,84525,0
16906,84530,0
16907,84535,0
16908,84540,0
16909,84545,0
16910,84550,0
16911,84555,0
16912,84560,0
16913,84565,0
16914,84570,0
16915,84575,0
16916,84580,0
16917,84585,0
16918,84590,0
16919,84595,0
16920,84600,0
16921,84605,0
16922,84610,0
16923,84615,0
16924,84620,0
16925,84625,0
16926,84630,0
16927,84635,0
16928,84640,0
16929,84645,0
16930,84650,0
16931,84655,0
16932,84660,0
16933,84665,0
16934,84670,0
16935,84675,0
16936,84680,0
16937,84685,0
16938,84690,0
16939,84695,0
16940,84700,0
16941,84705,0
16942,84710,0
16943,84715,0
16944,84720,0
16945,84725,0
16946,84730,0
16947,84735,0
16948,84740,0
16949,84745,0
16950,84750,0
16951,84755,0
16952,84760,0
16953,84765,0
16954,84770,0
16955,84775,0
16956,84780,0
16957,84785,0
16958,84790,0
16959,84795,0
16960,84800,0
16961,84805,0
16962,84810,0
16963,84815,0
16964,84820,0
16965,84825,0
16966,84830,0
16967,84835,0
16968,84840,0
16969,84845,0
16970,84850,0
16971,84855,0
16972,84860,0
16973,84865,0
16974,84870,0
16975,84875,0
16976,84880,0
16977,84885,0
16978,84890,0
16979,84895,0
16980,84900,0
16981,84905,0
16982,84910,0
16983,84915,0
16984,84920,0
16985,84925,0
16986,84930,0
16987,84935,0
16988,84940,0
16989,84945,0
16990,84950,0
16991,84955,0
16992,84960,0
16993,84965,0
16994,84970,0
16995,84975,0
16996,84980,0
16997,84985,0
16998,84990,0
16999,84995,0
17000,85000,0
17001,85005,0
17002,85010,0
17003,85015,0
17004,85020,0
17005,85025,0
17006,85030,0
17007,85035,0
17008,85040,0
17009,85045,0
17010,85050,0
17011,85055,0
17012,85060,0
17013,85065,0
17014,85070,0
17015,85075,0
17016,85080,0
17017,85085,0
17018,85090,0
17019,85095,0
17020,85100,0
17021,85105,0
17022,85110,0
17023,85115,0
17024,85120,0
17025,85125,0
17026,85130,0
17027,85135,0
17028,85140,0
17029,85145,0
17030,85150,0
17031,85155,0
17032,85160,0
17033,85165,0
17034,85170,0
17035,85175,0
17036,85180,0
17037,85185,0
17038,85190,0
17039,85195,0
17040,85200,0
17041,85205,0
17042,85210,0
17043,85215,0
17044,85220,0
17045,85225,0
17046,85230,0
17047,85235,0
17048,85240,0
17049,85245,0
17050,85250,0
17051,85255,0
17052,85260,0
17053,85265,0
17054,85270,0
17055,85275,0
17056,85280,0
17057,85285,0
17058,85290,0
17059,85295,0
17060,85300,0
17061,85305,0
17062,85310,0
17063,85315,0
17064,85320,0
17065,85325,0
17066,85330,0
17067,85335,0
17068,85340,0
17069,85345,0
17070,85350,0
17071,85355,0
17072,85360,0
17073,85365,0
17074,85370,0
17075,85375,0
17076,85380,0
17077,85385,0
17078,85390,0
17079,85395,0
17080,85400,0
17081,85405,0
17082,85410,0
17083,85415,0
17084,85420,0
17085,85425,0
17086,85430,0
17087,85435,0
17088,85440,0
17089,85445,0
17090,85450,0
17091,85455,0
17092,85460,0
17093,85465,0
17094,85470,0
17095,85475,0
17096,85480,0
17097,85485,0
17098,85490,0
17099,85495,0
17100,85500,0
17101,85505,0
17102,85510,0
17103,85515,0
17104,85520,0
17105,85525,0
17106,85530,0
17107,85535,0
17108,85540,0
17109,85545,0
17110,85550,0
17111,85555,0
17112,85560,0
17113,85565,0
17114,85570,0
17115,85575,0
17116,85580,0
17117,85585,0
17118,85590,0
17119,85595,0
17120,85600,0
17121,85605,0
17122,85610,0
17123,85615,0
17124,85620,0
17125,85625,0
17126,85630,0
17127,85635,0
17128,85640,0
17129,85645,0
17130,85650,0
17131,85655,0
17132,85660,0
17133,85665,0
17134,85670,0
17135,85675,0
17136,85680,0
17137,85685,0
17138,85690,0
17139,85695,0
17140,85700,0
17141,85705,0
17142,85710,0
17143,85715,0
17144,85720,0
17145,85725,0
17146,85730,0
17147,85735,0
17148,85740,0
17149,85745,0
17150,85750,0
17151,85755,0
17152,85760,0
17153,85765,0
17154,85770,0
17155,85775,0
17156,85780,0
17157,85785,0
17158,85790,0
17159,85795,0
17160,85800,0
17161,85805,0
17162,85810,0
17163,85815,0
17164,85820,0
17165,85825,0
17166,85830,0
17167,85835,0
17168,85840,0
17169,85845,0
17170,85850,0
17171,85855,0
17172,85860,0
17173,85865,0
17174,85870,0
17175,85875,0
17176,85880,0
17177,85885,0
17178,85890,0
17179,85895,0
17180,85900,0
17181,85905,0
17182,85910,0
17183,85915,0
17184,85920,0
17185,85925,0
17186,85930,0
17187,85935,0
17188,85940,0
17189,85945,0
17190,85950,0
17191,85955,0
17192,85960,0
17193,85965,0
17194,85970,0
17195,85975,0
17196,85980,0
17197,85985,0
17198,85990,0
17199,85995,0
17200,86000,0
17201,86005,0
17202,86010,0
17203,86015,0
17204,86020,0
17205,86025,0
17206,86030,0
17207,86035,0
17208,86040,0
17209,86045,0
17210,86050,0
17211,86055,0
17212,86060,0
17213,86065,0
17214,86070,0
17215,86075,0
17216,86080,0
17217,86085,0
17218,86090,0
17219,86095,0
17220,86100,0
17221,86105,0
17222,86110,0
17223,86115,0
17224,86120,0
17225,86125,0
17226,86130,0
17227,86135,0
17228,86140,0
17229,86145,0
17230,86150,0
17231,86155,0
17232,86160,0
17233,86165,0
17234,86170,0
17235,86175,0
17236,86180,0
17237,86185,0
17238,86190,0
17239,86195,0
17240,86200,0
17241,86205,0
17242,86210,0
17243,86215,0
17244,86220,0
17245,86225,0
17246,86230,0
17247,86235,0
17248,86240,0
17249,86245,0
17250,86250,0
17251,86255,0
17252,86260,0
17253,86265,0
17254,86270,0
17255,86275,0
17256,86280,0
17257,86285,0
17258,86290,0
17259,86295,0
17260,86300,0
17261,86305,0
17262,86310,0
17263,86315,0
17264,86320,0
17265,86325,0
17266,86330,0
17267,86335,0
17268,86340,0
17269,86345,0
17270,86350,0
17271,86355,0
17272,86360,0
17273,86365,0
17274,86370,0
17275,86375,0
17276,86380,0
17277,86385,0
17278,86390,0
17279,86395,0
17280,86400,0
17281,86405,0
17282,86410,0
17283,86415,0
17284,86420,0
17285,86425,0
17286,86430,0
17287,86435,0
17288,86440,0
17289,86445,0
17290,86450,0
17291,86455,0
17292,86460,0
17293,86465,0
17294,86470,0
17295,86475,0
17296,86480,0
17297,86485,0
17298,86490,0
17299,86495,0
17300,86500,0
17301,86505,0
17302,86510,0
17303,86515,0
17304,86520,0
17305,86525,0
17306,86530,0
17307,86535,0
17308,86540,0
17309,86545,0
17310,86550,0
17311,86555,0
17312,86560,0
17313,86565,0
17314,86570,0
17315,86575,0
17316,86580,0
17317,86585,0
17318,86590,0
17319,86595,0
17320,86600,0
17321,86605,0
17322,86610,0
17323,86615,0
17324,86620,0
17325,86625,0
17326,86630,0
17327,86635,0
17328,86640,0
17329,86645,0
17330,86650,0
17331,86655,0
17332,86660,0
17333,86665,0
17334,86670,0
17335,86675,0
17336,86680,0
17337,86685,0
17338,86690,0
17339,86695,0
17340,86700,0
17341,86705,0
17342,86710,0
17343,86715,0
17344,86720,0
17345,86725,0
17346,86730,0
17347,86735,0
17348,86740,0
17349,86745,0
17350,86750,0
17351,86755,0
17352,86760,0
17353,86765,0
17354,86770,0
17355,86775,0
17356,86780,0
17357,86785,0
17358,86790,0
17359,86795,0
17360,86800,0
17361,86805,0
17362,86810,0
17363,86815,0
17364,86820,0
17365,86825,0
17366,86830,0
17367,86835,0
17368,86840,0
17369,86845,0
17370,86850,0
17371,86855,0
17372,86860,0
17373,86865,0
17374,86870,0
17375,86875,0
17376,86880,0
17377,86885,0
17378,86890,0
17379,86895,0
17380,86900,0
17381,86905,0
17382,86910,0
17383,86915,0
17384,86920,0
17385,86925,0
17386,86930,0
17387,86935,0
17388,86940,0
17389,86945,0
17390,86950,0
17391,86955,0
17392,86960,0
17393,86965,0
17394,86970,0
17395,86975,0
17396,86980,0
17397,86985,0
17398,86990,0
17399,86995,0
17400,87000,0
17401,87005,0
17402,87010,0
17403,87015,0
17404,87020,0
17405,87025,0
17406,87030,0
17407,87035,0
17408,87040,0
17409,87045,0
17410,87050,0
17411,87055,0
17412,87060,0
17413,87065,0
17414,87070,0
17415,87075,0
17416,87080,0
17417,87085,0
17418,87090,0
17419,87095,0
17420,87100,0
17421,87105,0
17422,87110,0
17423,87115,0
17424,87120,0
17425,87125,0
17426,87130,0
17427,87135,0
17428,87140,0
17429,87145,0
17430,87150,0
17431,87155,0
17432,87160,0
17433,87165,0
17434,87170,0
17435,87175,0
17436,87180,0
17437,87185,0
17438,87190,0
17439,87195,0
17440,87200,0
17441,87205,0
17442,87210,0
17443,87215,0
17444,87220,0
17445,87225,0
17446,87230,0
17447,87235,0
17448,87240,0
17449,87245,0
17450,87250,0
17451,87255,0
17452,87260,0
17453,87265,0
17454,87270,0
17455,87275,0
17456,87280,0
17457,87285,0
17458,87290,0
17459,87295,0
17460,87300,0
17461,87305,0
17462,87310,0
17463,87315,0
17464,87320,0
17465,87325,0
17466,87330,0
17467,87335,0
17468,87340,0
17469,87345,0
17470,87350,0
17471,87355,0
17472,87360,0
17473,87365,0
17474,87370,0
17475,87375,0
17476,87380,0
17477,87385,0
17478,87390,0
17479,87395,0
17480,87400,0
17481,87405,0
17482,87410,0
17483,87415,0
17484,87420,0
17485,87425,0
17486,87430,0
17487,87435,0
17488,87440,0
17489,87445,0
17490,87450,0
17491,87455,0
17492,87460,0
17493,87465,0
17494,87470,0
17495,87475,0
17496,87480,0
17497,87485,0
17498,87490,0
17499,87495,0
17500,87500,0
17501,87505,0
17502,87510,0
17503,87515,0
17504,87520,0
17505,87525,0
17506,87530,0
17507,87535,0
17508,87540,0
17509,87545,0
17510,87550,0
17511,87555,0
17512,87560,0
17513,87565,0
17514,87570,0
17515,87575,0
17516,87580,0
17517,87585,0
17518,87590,0
17519,87595,0
17520,87600,0
17521,87605,0
17522,87610,0
17523,87615,0
17524,87620,0
17525,87625,0
17526,87630,0
17527,87635,0
17528,87640,0
17529,87645,0
17530,87650,0
17531,87655,0
17532,87660,0
17533,87665,0
17534,87670,0
17535,87675,0
17536,87680,0
17537,87685,0
17538,87690,0
17539,87695,0
17540,87700,0
17541,87705,0
17542,87710,0
17543,87715,0
17544,87720,0
17545,87725,0
17546,87730,0
17547,87735,0
17548,87740,0
17549,87745,0
17550,87750,0
17551,87755,0
17552,87760,0
17553,87765,0
17554,87770,0
17555,87775,0
17556,87780,0
17557,87785,0
17558,87790,0
17559,87795,0
17560,87800,0
17561,87805,0
17562,87810,0
17563,87815,0
17564,87820,0
17565,87825,0
17566,87830,0
17567,87835,0
17568,87840,0
17569,87845,0
17570,87850,0
17571,87855,0
17572,87860,0
17573,87865,0
17574,87870,0
17575,87875,0
17576,87880,0
17577,87885,0
17578,87890,0
17579,87895,0
17580,87900,0
17581,87905,0
17582,87910,0
17583,87915,0
17584,87920,0
17585,87925,0
17586,87930,0
17587,87935,0
17588,87940,0
17589,87945,0
17590,87950,0
17591,87955,0
17592,87960,0
17593,87965,0
17594,87970,0
17595,87975,0
17596,87980,0
17597,87985,0
17598,87990,0
17599,87995,0
17600,88000,0
17601,88005,0
17602,88010,0
17603,88015,0
17604,88020,0
17605,88025,0
17606,88030,0
17607,88035,0
17608,88040,0
17609,88045,0
17610,88050,0
17611,88055,0
17612,88060,0
17613,88065,0
17614,88070,0
17615,88075,0
17616,88080,0
17617,88085,0
17618,88090,0
17619,88095,0
17620,88100,0
17621,88105,0
17622,88110,0
17623,88115,0
17624,88120,0
17625,88125,0
17626,88130,0
17627,88135,0
17628,88140,0
17629,88145,0
17630,88150,0
17631,88155,0
17632,88160,0
17633,88165,0
17634,88170,0
17635,88175,0
17636,88180,0
17637,88185,0
17638,88190,0
17639,88195,0
17640,88200,0
17641,88205,0
17642,88210,0
17643,88215,0
17644,88220,0
17645,88225,0
17646,88230,0
17647,88235,0
17648,88240,0
17649,88245,0
17650,88250,0
17651,88255,0
17652,88260,0
17653,88265,0
17654,88270,0
17655,88275,0
17656,88280,0
17657,88285,0
17658,88290,0
17659,88295,0
17660,88300,0
17661,88305,0
17662,88310,0
17663,88315,0
17664,88320,0
17665,88325,0
17666,88330,0
17667,88335,0
17668,88340,0
17669,88345,0
17670,88350,0
17671,88355,0
17672,88360,0
17673,88365,0
17674,88370,0
17675,88375,0
17676,88380,0
17677,88385,0
17678,88390,0
17679,88395,0
17680,88400,0
17681,88405,0
17682,88410,0
17683,88415,0
17684,88420,0
17685,88425,0
17686,88430,0
17687,88435,0
17688,88440,0
17689,88445,0
17690,88450,0
17691,88455,0
17692,88460,0
17693,88465,0
17694,88470,0
17695,88475,0
17696,88480,0
17697,88485,0
17698,88490,0
17699,88495,0
17700,88500,0
17701,88505,0
17702,88510,0
17703,88515,0
17704,88520,0
17705,88525,0
17706,88530,0
17707,88535,0
17708,88540,0
17709,88545,0
17710,88550,0
17711,88555,0
17712,88560,0
17713,88565,0
17714,88570,0
17715,88575,0
17716,88580,0
17717,88585,0
17718,88590,0
17719,88595,0
17720,88600,0
17721,88605,0
17722,88610,0
17723,88615,0
17724,88620,0
17725,88625,0
17726,88630,0
17727,88635,0
17728,88640,0
17729,88645,0
17730,88650,0
17731,88655,0
17732,88660,0
17733,88665,0
17734,88670,0
17735,88675,0
17736,88680,0
17737,88685,0
17738,88690,0
17739,88695,0
17740,88700,0
17741,88705,0
17742,88710,0
17743,88715,0
17744,88720,0
17745,88725,0
17746,88730,0
17747,88735,0
17748,88740,0
17749,88745,0
17750,88750,0
17751,88755,0
17752,88760,0
17753,88765,0
17754,88770,0
17755,88775,0
17756,88780,0
17757,88785,0
17758,88790,0
17759,88795,0
17760,88800,0
17761,88805,0
17762,88810,0
17763,88815,0
17764,88820,0
17765,88825,0
17766,88830,0
17767,88835,0
17768,88840,0
17769,88845,0
17770,88850,0
17771,88855,0
17772,88860,0
17773,88865,0
17774,88870,0
17775,88875,0
17776,88880,0
17777,88885,0
17778,88890,0
17779,88895,0
17780,88900,0
17781,88905,0
17782,88910,0
17783,88915,0
17784,88920,0
17785,88925,0
17786,88930,0
17787,88935,0
17788,88940,0
17789,88945,0
17790,88950,0
17791,88955,0
17792,88960,0
17793,88965,0
17794,88970,0
17795,88975,0
17796,88980,0
17797,88985,0
17798,88990,0
17799,88995,0
17800,89000,0
17801,89005,0
17802,89010,0
17803,89015,0
17804,89020,0
17805,89025,0
17806,89030,0
17807,89035,0
17808,89040,0
17809,89045,0
17810,89050,0
17811,89055,0
17812,89060,0
17813,89065,0
17814,89070,0
17815,89075,0
17816,89080,0
17817,89085,0
17818,89090,0
17819,89095,0
17820,89100,0
17821,89105,0
17822,89110,0
17823,89115,0
17824,89120,0
17825,89125,0
17826,89130,0
17827,89135,0
17828,89140,0
17829,89145,0
17830,89150,0
17831,89155,0
17832,89160,0
17833,89165,0
17834,89170,0
17835,89175,0
17836,89180,0
17837,89185,0
17838,89190,0
17839,89195,0
17840,89200,0
17841,89205,0
17842,89210,0
17843,89215,0
17844,89220,0
17845,89225,0
17846,89230,0
17847,89235,0
17848,89240,0
17849,89245,0
17850,89250,0
17851,89255,0
17852,89260,0
17853,89265,0
17854,89270,0
17855,89275,0
17856,89280,0
17857,89285,0
17858,89290,0
17859,89295,0
17860,89300,0
17861,89305,0
17862,89310,0
17863,89315,0
17864,89320,0
17865,89325,0
17866,89330,0
17867,89335,0
17868,89340,0
17869,89345,0
17870,89350,0
17871,89355,0
17872,89360,0
17873,89365,0
17874,89370,0
17875,89375,0
17876,89380,0
17877,89385,0
17878,89390,0
17879,89395,0
17880,89400,0
17881,89405,0
17882,89410,0
17883,89415,0
17884,89420,0
17885,89425,0
17886,89430,0
17887,89435,0
17888,89440,0
17889,89445,0
17890,89450,0
17891,89455,0
17892,89460,0
17893,89465,0
17894,89470,0
17895,89475,0
17896,89480,0
17897,89485,0
17898,89490,0
17899,89495,0
17900,89500,0
17901,89505,0
17902,89510,0
17903,89515,0
17904,89520,0
17905,89525,0
17906,89530,0
17907,89535,0
17908,89540,0
17909,89545,0
17910,89550,0
17911,89555,0
17912,89560,0
17913,89565,0
17914,89570,0
17915,89575,0
17916,89580,0
17917,89585,0
17918,89590,0
17919,89595,0
17920,89600,0
17921,89605,0
17922,89610,0
17923,89615,0
17924,89620,0
17925,89625,0
17926,89630,0
17927,89635,0
17928,89640,0
17929,89645,0
17930,89650,0
17931,89655,0
17932,89660,0
17933,89665,0
17934,89670,0
17935,89675,0
17936,89680,0
17937,89685,0
17938,89690,0
17939,89695,0
17940,89700,0
17941,89705,0
17942,89710,0
17943,89715,0
17944,89720,0
17945,89725,0
17946,89730,0
17947,89735,0
17948,89740,0
17949,89745,0
17950,89750,0
17951,89755,0
17952,89760,0
17953,89765,0
17954,89770,0
17955,89775,0
17956,89780,0
17957,89785,0
17958,89790,0
17959,89795,0
17960,89800,0
17961,89805,0
17962,89810,0
17963,89815,0
17964,89820,0
17965,89825,0
17966,89830,0
17967,89835,0
17968,89840,0
17969,89845,0
17970,89850,0
17971,89855,0
17972,89860,0
17973,89865,0
17974,89870,0
17975,89875,0
17976,89880,0
17977,89885,0
17978,89890,0
17979,89895,0
17980,89900,0
17981,89905,0
17982,89910,0
17983,89915,0
17984,89920,0
17985,89925,0
17986,89930,0
17987,89935,0
17988,89940,0
17989,89945,0
17990,89950,0
17991,89955,0
17992,89960,0
17993,89965,0
17994,89970,0
17995,89975,0
17996,89980,0
17997,89985,0
17998,89990,0
17999,89995,0
18000,90000,0
18001,90005,0
18002,90010,0
18003,90015,0
18004,90020,0
18005,90025,0
18006,90030,0
18007,90035,0
18008,90040,0
18009,90045,0
18010,90050,0
18011,90055,0
18012,90060,0
18013,90065,0
18014,90070,0
18015,90075,0
18016,90080,0
18017,90085,0
18018,90090,0
18019,90095,0
18020,90100,0
18021,90105,0
18022,90110,0
18023,90115,0
18024,90120,0
18025,90125,0
18026,90130,0
18027,90135,0
18028,90140,0
18029,90145,0
18030,90150,0
18031,90155,0
18032,90160,0
18033,90165,0
18034,90170,0
18035,90175,0
18036,90180,0
18037,90185,0
18038,90190,0
18039,90195,0
18040,90200,0
18041,90205,0
18042,90210,0
18043,90215,0
18044,90220,0
18045,90225,0
18046,90230,0
18047,90235,0
18048,90240,0
18049,90245,0
18050,90250,0
18051,90255,0
18052,90260,0
18053,90265,0
18054,90270,0
18055,90275,0
18056,90280,0
18057,90285,0
18058,90290,0
18059,90295,0
18060,90300,0
18061,90305,0
18062,90310,0
18063,90315,0
18064,90320,0
18065,90325,0
18066,90330,0
18067,90335,0
18068,90340,0
18069,90345,0
18070,90350,0
18071,90355,0
18072,90360,0
18073,90365,0
18074,90370,0
18075,90375,0
18076,90380,0
18077,90385,0
18078,90390,0
18079,90395,0
18080,90400,0
18081,90405,0
18082,90410,0
18083,90415,0
18084,90420,0
18085,90425,0
18086,90430,0
18087,90435,0
18088,90440,0
18089,90445,0
18090,90450,0
18091,90455,0
18092,90460,0
18093,90465,0
18094,90470,0
18095,90475,0
18096,90480,0
18097,90485,0
18098,90490,0
18099,90495,0
18100,90500,0
18101,90505,0
18102,90510,0
18103,90515,0
18104,90520,0
18105,90525,0
18106,90530,0
18107,90535,0
18108,90540,0
18109,90545,0
18110,90550,0
18111,90555,0
18112,90560,0
18113,90565,0
18114,90570,0
18115,90575,0
18116,90580,0
18117,90585,0
18118,90590,0
18119,90595,0
18120,90600,0
18121,90605,0
18122,90610,0
18123,90615,0
18124,90620,0
18125,90625,0
18126,90630,0
18127,90635,0
18128,90640,0
18129,90645,0
18130,90650,0
18131,90655,0
18132,90660,0
18133,90665,0
18134,90670,0
18135,90675,0
18136,90680,0
18137,90685,0
18138,90690,0
18139,90695,0
18140,90700,0
18141,90705,0
18142,90710,0
18143,90715,0
18144,90720,0
18145,90725,0
18146,90730,0
18147,90735,0
18148,90740,0
18149,90745,0
18150,90750,0
18151,90755,0
18152,90760,0
18153,90765,0
18154,90770,0
18155,90775,0
18156,90780,0
18157,90785,0
18158,90790,0
18159,90795,0
18160,90800,0
18161,90805,0
18162,90810,0
18163,90815,0
18164,90820,0
18165,90825,0
18166,90830,0
18167,90835,0
18168,90840,0
18169,90845,0
18170,90850,0
18171,90855,0
18172,90860,0
18173,90865,0
18174,90870,0
18175,90875,0
18176,90880,0
18177,90885,0
18178,90890,0
18179,90895,0
18180,90900,0
18181,90905,0
18182,90910,0
18183,90915,0
18184,90920,0
18185,90925,0
18186,90930,0
18187,90935,0
18188,90940,0
18189,90945,0
18190,90950,0
18191,90955,0
18192,90960,0
18193,90965,0
18194,90970,0
18195,90975,0
18196,90980,0
18197,90985,0
18198,90990,0
18199,90995,0
18200,91000,0
18201,91005,0
18202,91010,0
18203,91015,0
18204,91020,0
18205,91025,0
18206,91030,0
18207,91035,0
18208,91040,0
18209,91045,0
18210,91050,0
18211,91055,0
18212,91060,0
18213,91065,0
18214,91070,0
18215,91075,0
18216,91080,0
18217,91085,0
18218,91090,0
18219,91095,0
18220,91100,0
18221,91105,0
18222,91110,0
18223,91115,0
18224,91120,0
18225,91125,0
18226,91130,0
18227,91135,0
18228,91140,0
18229,91145,0
18230,91150,0
18231,91155,0
18232,91160,0
18233,91165,0
18234,91170,0
18235,91175,0
18236,91180,0
18237,91185,0
18238,91190,0
18239,91195,0
18240,91200,0
18241,91205,0
18242,91210,0
18243,91215,0
18244,91220,0
18245,91225,0
18246,91230,0
18247,91235,0
18248,91240,0
18249,91245,0
18250,91250,0
18251,91255,0
18252,91260,0
18253,91265,0
18254,91270,0
18255,91275,0
18256,91280,0
18257,91285,0
18258,91290,0
18259,91295,0
18260,91300,0
18261,91305,0
18262,91310,0
18263,91315,0
18264,91320,0
18265,91325,0
18266,91330,0
18267,91335,0
18268,91340,0
18269,91345,0
18270,91350,0
18271,91355,0
18272,91360,0
18273,91365,0
18274,91370,0
18275,91375,0
18276,91380,0
18277,91385,0
18278,91390,0
18279,91395,0
18280,91400,0
18281,91405,0
18282,91410,0
18283,91415,0
18284,91420,0
18285,91425,0
18286,91430,0
18287,91435,0
18288,91440,0
18289,91445,0
18290,91450,0
18291,91455,0
18292,91460,0
18293,91465,0
18294,91470,0
18295,91475,0
18296,91480,0
18297,91485,0
18298,91490,0
18299,91495,0
18300,91500,0
18301,91505,0
18302,91510,0
18303,91515,0
18304,91520,0
18305,91525,0
18306,91530,0
18307,91535,0
18308,91540,0
18309,91545,0
18310,91550,0
18311,91555,0
18312,91560,0
18313,91565,0
18314,91570,0
18315,91575,0
18316,91580,0
18317,91585,0
18318,91590,0
18319,91595,0
18320,91600,0
18321,91605,0
18322,91610,0
18323,91615,0
18324,91620,0
18325,91625,0
18326,91630,0
18327,91635,0
18328,91640,0
18329,91645,0
18330,91650,0
18331,91655,0
18332,91660,0
18333,91665,0
18334,91670,0
18335,91675,0
18336,91680,0
18337,91685,0
18338,91690,0
18339,91695,0
18340,91700,0
18341,91705,0
18342,91710,0
18343,91715,0
18344,91720,0
18345,91725,0
18346,91730,0
18347,91735,0
18348,91740,0
18349,91745,0
18350,91750,0
18351,91755,0
18352,91760,0
18353,91765,0
18354,91770,0
18355,91775,0
18356,91780,0
18357,91785,0
18358,91790,0
18359,91795,0
18360,91800,0
18361,91805,0
18362,91810,0
18363,91815,0
18364,91820,0
18365,91825,0
18366,91830,0
18367,91835,0
18368,91840,0
18369,91845,0
18370,91850,0
18371,91855,0
18372,91860,0
18373,91865,0
18374,91870,0
18375,91875,0
18376,91880,0
18377,91885,0
18378,91890,0
18379,91895,0
18380,91900,0
18381,91905,0
18382,91910,0
18383,91915,0
18384,91920,0
18385,91925,0
18386,91930,0
18387,91935,0
18388,91940,0
18389,91945,0
18390,91950,0
18391,91955,0
18392,91960,0
18393,91965,0
18394,91970,0
18395,91975,0
18396,91980,0
18397,91985,0
18398,91990,0
18399,91995,0
18400,92000,0
18401,92005,0
18402,92010,0
18403,92015,0
18404,92020,0
18405,92025,0
18406,92030,0
18407,92035,0
18408,92040,0
18409,92045,0
18410,92050,0
18411,92055,0
18412,92060,0
18413,92065,0
18414,92070,0
18415,92075,0
18416,92080,0
18417,92085,0
18418,92090,0
