,Video_name,totalFrame,fps,IB_count,OOB_count,IB_time,OOB_time,OOB_event_cnt,OOB_event_duration,annotation_start_point,annotation_end_point
1293,L_317_xx0_03,159480,59.94,157381,2099,2625.642308975642,35.01835168501835,2,17.734401067734403,45302,145484
1294,L_317_xx0_03,159480,59.94,157381,2099,2625.642308975642,35.01835168501835,2,17.283950617283953,45302,145484
1295,L_317_xx0_04,100050,59.94,98816,1234,1648.581915248582,20.587253920587255,2,3.0697364030697365,96331,100050
1296,L_317_xx0_04,100050,59.94,98816,1234,1648.581915248582,20.587253920587255,2,17.51751751751752,96331,100050
1297,L_325_xx0_01,50910,59.94,49373,1537,823.7070403737071,25.64230897564231,1,25.64230897564231,0,1536
1298,L_325_xx0_02,51840,59.94,51840,0,864.8648648648649,0.0,0,-100.0,-100,-100
1299,L_325_xx0_03,51840,59.94,51840,0,864.8648648648649,0.0,0,-100.0,-100,-100
1300,L_325_xx0_04,51810,59.94,51538,272,859.8264931598266,4.537871204537871,1,4.537871204537871,51539,51810
1301,L_325_xx0_05,51750,59.94,51110,640,852.686019352686,10.677344010677345,1,10.677344010677345,0,639
1302,L_325_xx0_06,51750,59.94,51750,0,863.3633633633634,0.0,0,-100.0,-100,-100
1303,L_325_xx0_07,51840,59.94,51840,0,864.8648648648649,0.0,0,-100.0,-100,-100
1304,L_325_xx0_08,51930,59.94,51930,0,866.3663663663664,0.0,0,-100.0,-100,-100
1305,L_325_xx0_09,51780,59.94,51780,0,863.8638638638639,0.0,0,-100.0,-100,-100
1306,L_325_xx0_10,51810,59.94,51563,247,860.2435769102436,4.120787454120787,2,1.8184851518184852,11043,11478
1307,L_325_xx0_10,51810,59.94,51563,247,860.2435769102436,4.120787454120787,2,2.3023023023023024,11043,11478
1308,L_325_xx0_11,51720,59.94,51620,100,861.1945278611946,1.6683350016683351,1,1.6683350016683351,32123,32222
1309,L_325_xx0_12,25710,59.94,15350,10360,256.08942275608945,172.83950617283952,2,2.902902902902903,14971,25710
1310,L_325_xx0_12,25710,59.94,15350,10360,256.08942275608945,172.83950617283952,2,169.9366032699366,14971,25710
1311,L_326_xx0_01,51150,59.94,50089,1061,835.6523189856523,17.701034367701034,2,15.015015015015015,2831,46269
1312,L_326_xx0_01,51150,59.94,50089,1061,835.6523189856523,17.701034367701034,2,2.6860193526860194,2831,46269
1313,L_326_xx0_02,51840,59.94,51840,0,864.8648648648649,0.0,0,-100.0,-100,-100
1314,L_326_xx0_03,51840,59.94,50950,890,850.0166833500167,14.848181514848182,1,14.848181514848182,11955,12844
1315,L_326_xx0_04,51570,59.94,50662,908,845.2118785452119,15.148481815148482,3,1.8018018018018018,7527,28036
1316,L_326_xx0_04,51570,59.94,50662,908,845.2118785452119,15.148481815148482,3,3.4367701034367704,7527,28036
1317,L_326_xx0_04,51570,59.94,50662,908,845.2118785452119,15.148481815148482,3,9.90990990990991,7527,28036
1318,L_326_xx0_05,52050,59.94,52050,0,868.3683683683684,0.0,0,-100.0,-100,-100
1319,L_326_xx0_06,36540,59.94,34238,2302,571.2045378712046,38.40507173840507,2,2.3023023023023024,33369,36540
1320,L_326_xx0_06,36540,59.94,34238,2302,571.2045378712046,38.40507173840507,2,36.10276943610277,33369,36540
1321,L_340_xx0_01,51240,59.94,50511,729,842.6926926926927,12.162162162162163,1,12.162162162162163,0,728
1322,L_340_xx0_02,51810,59.94,51810,0,864.3643643643644,0.0,0,-100.0,-100,-100
1323,L_340_xx0_03,51870,59.94,51870,0,865.3653653653654,0.0,0,-100.0,-100,-100
1324,L_340_xx0_04,51810,59.94,51810,0,864.3643643643644,0.0,0,-100.0,-100,-100
1325,L_340_xx0_05,51870,59.94,50173,1697,837.0537203870538,28.311644978311644,4,11.745078411745078,5517,46343
1326,L_340_xx0_05,51870,59.94,50173,1697,837.0537203870538,28.311644978311644,4,3.1197864531197865,5517,46343
1327,L_340_xx0_05,51870,59.94,50173,1697,837.0537203870538,28.311644978311644,4,2.0186853520186854,5517,46343
1328,L_340_xx0_05,51870,59.94,50173,1697,837.0537203870538,28.311644978311644,4,11.428094761428095,5517,46343
1329,L_340_xx0_06,51750,59.94,51750,0,863.3633633633634,0.0,0,-100.0,-100,-100
1330,L_340_xx0_07,51990,59.94,51472,518,858.7253920587254,8.641975308641976,1,8.641975308641976,4586,5103
1331,L_340_xx0_08,51960,59.94,51960,0,866.8668668668669,0.0,0,-100.0,-100,-100
1332,L_340_xx0_09,51780,59.94,50782,998,847.2138805472139,16.649983316649983,1,16.649983316649983,4152,5149
1333,L_340_xx0_10,19590,59.94,19590,0,326.82682682682685,0.0,0,-100.0,-100,-100
1334,L_346_xx0_01,159030,59.94,156301,2729,2607.6242909576245,45.528862195528866,3,18.535201868535204,29848,98573
1335,L_346_xx0_01,159030,59.94,156301,2729,2607.6242909576245,45.528862195528866,3,26.776776776776778,29848,98573
1336,L_346_xx0_01,159030,59.94,156301,2729,2607.6242909576245,45.528862195528866,3,0.21688355021688355,29848,98573
1337,L_346_xx0_02,150420,59.94,148407,2013,2475.925925925926,33.58358358358358,2,2.2689356022689355,147740,150420
1338,L_346_xx0_02,150420,59.94,148407,2013,2475.925925925926,33.58358358358358,2,31.31464798131465,147740,150420
1339,L_349_ch1_01,97795,30,95745,2050,3191.5,68.33333333333333,7,5.966666666666667,574,49582
1340,L_349_ch1_01,97795,30,95745,2050,3191.5,68.33333333333333,7,2.566666666666667,574,49582
1341,L_349_ch1_01,97795,30,95745,2050,3191.5,68.33333333333333,7,15.966666666666667,574,49582
1342,L_349_ch1_01,97795,30,95745,2050,3191.5,68.33333333333333,7,10.2,574,49582
1343,L_349_ch1_01,97795,30,95745,2050,3191.5,68.33333333333333,7,9.2,574,49582
1344,L_349_ch1_01,97795,30,95745,2050,3191.5,68.33333333333333,7,14.1,574,49582
1345,L_349_ch1_01,97795,30,95745,2050,3191.5,68.33333333333333,7,10.333333333333334,574,49582
1346,L_349_ch1_02,98003,30,96989,1014,3232.9666666666667,33.8,2,10.433333333333334,33740,34913
1347,L_349_ch1_02,98003,30,96989,1014,3232.9666666666667,33.8,2,23.366666666666667,33740,34913
1348,L_349_ch1_03,98146,30,97763,383,3258.766666666667,12.766666666666667,1,12.766666666666667,139,521
1349,L_349_ch1_04,94726,30,92690,2036,3089.6666666666665,67.86666666666666,3,12.566666666666666,65727,94726
1350,L_349_ch1_04,94726,30,92690,2036,3089.6666666666665,67.86666666666666,3,2.6666666666666665,65727,94726
1351,L_349_ch1_04,94726,30,92690,2036,3089.6666666666665,67.86666666666666,3,52.63333333333333,65727,94726
1352,L_412_xx0_01,159420,59.94,155453,3967,2593.476810143477,66.18284951618286,5,8.008008008008009,0,121198
1353,L_412_xx0_01,159420,59.94,155453,3967,2593.476810143477,66.18284951618286,5,12.579245912579246,0,121198
1354,L_412_xx0_01,159420,59.94,155453,3967,2593.476810143477,66.18284951618286,5,15.0316983650317,0,121198
1355,L_412_xx0_01,159420,59.94,155453,3967,2593.476810143477,66.18284951618286,5,13.146479813146481,0,121198
1356,L_412_xx0_01,159420,59.94,155453,3967,2593.476810143477,66.18284951618286,5,17.41741741741742,0,121198
1357,L_412_xx0_02,159420,59.94,156900,2520,2617.6176176176177,42.04204204204204,3,17.884551217884553,21800,132912
1358,L_412_xx0_02,159420,59.94,156900,2520,2617.6176176176177,42.04204204204204,3,12.379045712379046,21800,132912
1359,L_412_xx0_02,159420,59.94,156900,2520,2617.6176176176177,42.04204204204204,3,11.778445111778446,21800,132912
1360,L_412_xx0_03,108210,59.94,83789,24421,1397.8812145478812,407.4240907574241,11,4.371037704371038,3734,108210
1361,L_412_xx0_03,108210,59.94,83789,24421,1397.8812145478812,407.4240907574241,11,3.7871204537871206,3734,108210
1362,L_412_xx0_03,108210,59.94,83789,24421,1397.8812145478812,407.4240907574241,11,14.347681014347682,3734,108210
1363,L_412_xx0_03,108210,59.94,83789,24421,1397.8812145478812,407.4240907574241,11,4.437771104437771,3734,108210
1364,L_412_xx0_03,108210,59.94,83789,24421,1397.8812145478812,407.4240907574241,11,188.9723056389723,3734,108210
1365,L_412_xx0_03,108210,59.94,83789,24421,1397.8812145478812,407.4240907574241,11,21.07107107107107,3734,108210
1366,L_412_xx0_03,108210,59.94,83789,24421,1397.8812145478812,407.4240907574241,11,3.2032032032032034,3734,108210
1367,L_412_xx0_03,108210,59.94,83789,24421,1397.8812145478812,407.4240907574241,11,3.4701368034701368,3734,108210
1368,L_412_xx0_03,108210,59.94,83789,24421,1397.8812145478812,407.4240907574241,11,16.499833166499833,3734,108210
1369,L_412_xx0_03,108210,59.94,83789,24421,1397.8812145478812,407.4240907574241,11,3.3867200533867203,3734,108210
1370,L_412_xx0_03,108210,59.94,83789,24421,1397.8812145478812,407.4240907574241,11,143.87721054387723,3734,108210
1371,L_421_xx0_01,159240,59.94,157766,1474,2632.0653987320657,24.591257924591257,2,12.379045712379046,21043,58368
1372,L_421_xx0_01,159240,59.94,157766,1474,2632.0653987320657,24.591257924591257,2,12.212212212212213,21043,58368
1373,L_421_xx0_02,118590,59.94,91966,26624,1534.300967634301,444.1775108441775,4,12.746079412746079,39947,118590
1374,L_421_xx0_02,118590,59.94,91966,26624,1534.300967634301,444.1775108441775,4,2.1688355021688355,39947,118590
1375,L_421_xx0_02,118590,59.94,91966,26624,1534.300967634301,444.1775108441775,4,1.7017017017017018,39947,118590
1376,L_421_xx0_02,118590,59.94,91966,26624,1534.300967634301,444.1775108441775,4,427.56089422756094,39947,118590
1377,L_423_xx0_01,159090,59.94,155375,3715,2592.1755088421755,61.978645311978646,8,41.92525859192526,137669,159090
1378,L_423_xx0_01,159090,59.94,155375,3715,2592.1755088421755,61.978645311978646,8,5.872539205872539,137669,159090
1379,L_423_xx0_01,159090,59.94,155375,3715,2592.1755088421755,61.978645311978646,8,2.5025025025025025,137669,159090
1380,L_423_xx0_01,159090,59.94,155375,3715,2592.1755088421755,61.978645311978646,8,2.8695362028695364,137669,159090
1381,L_423_xx0_01,159090,59.94,155375,3715,2592.1755088421755,61.978645311978646,8,2.1021021021021022,137669,159090
1382,L_423_xx0_01,159090,59.94,155375,3715,2592.1755088421755,61.978645311978646,8,2.7527527527527527,137669,159090
1383,L_423_xx0_01,159090,59.94,155375,3715,2592.1755088421755,61.978645311978646,8,2.1521521521521523,137669,159090
1384,L_423_xx0_01,159090,59.94,155375,3715,2592.1755088421755,61.978645311978646,8,1.8018018018018018,137669,159090
1385,L_423_xx0_02,159690,59.94,156273,3417,2607.157157157157,57.00700700700701,3,14.230897564230897,0,21004
1386,L_423_xx0_02,159690,59.94,156273,3417,2607.157157157157,57.00700700700701,3,19.152485819152485,0,21004
1387,L_423_xx0_02,159690,59.94,156273,3417,2607.157157157157,57.00700700700701,3,23.623623623623626,0,21004
1388,L_423_xx0_03,159300,59.94,150839,8461,2516.4998331665,141.15782449115784,2,20.02002002002002,32143,143279
1389,L_423_xx0_03,159300,59.94,150839,8461,2516.4998331665,141.15782449115784,2,121.13780447113781,32143,143279
1390,L_423_xx0_04,159630,59.94,158052,1578,2636.836836836837,26.326326326326328,3,17.36736736736737,78824,159630
1391,L_423_xx0_04,159630,59.94,158052,1578,2636.836836836837,26.326326326326328,3,4.287620954287621,78824,159630
1392,L_423_xx0_04,159630,59.94,158052,1578,2636.836836836837,26.326326326326328,3,4.671338004671338,78824,159630
1393,L_423_xx0_05,4110,59.94,-1,4111,-0.016683350016683352,68.58525191858526,1,68.58525191858526,0,4110
1394,L_442_xx0_01,51000,59.94,49355,1645,823.4067400734068,27.444110777444113,1,27.444110777444113,230,1874
1395,L_442_xx0_02,51720,59.94,51720,0,862.8628628628629,0.0,0,-100.0,-100,-100
1396,L_442_xx0_03,51900,59.94,51900,0,865.8658658658659,0.0,0,-100.0,-100,-100
1397,L_442_xx0_04,51720,59.94,51720,0,862.8628628628629,0.0,0,-100.0,-100,-100
1398,L_442_xx0_05,51780,59.94,51780,0,863.8638638638639,0.0,0,-100.0,-100,-100
1399,L_442_xx0_06,51780,59.94,51780,0,863.8638638638639,0.0,0,-100.0,-100,-100
1400,L_442_xx0_07,51840,59.94,51840,0,864.8648648648649,0.0,0,-100.0,-100,-100
1401,L_442_xx0_08,51900,59.94,51900,0,865.8658658658659,0.0,0,-100.0,-100,-100
1402,L_442_xx0_09,51780,59.94,50556,1224,843.4434434434435,20.42042042042042,1,20.42042042042042,17059,18282
1403,L_442_xx0_10,52020,59.94,50728,1292,846.312979646313,21.55488822155489,1,21.55488822155489,8083,9374
1404,L_442_xx0_11,51840,59.94,51840,0,864.8648648648649,0.0,0,-100.0,-100,-100
1405,L_442_xx0_12,51630,59.94,51630,0,861.3613613613614,0.0,0,-100.0,-100,-100
1406,L_442_xx0_13,51780,59.94,51780,0,863.8638638638639,0.0,0,-100.0,-100,-100
1407,L_442_xx0_14,19530,59.94,19530,0,325.82582582582586,0.0,0,-100.0,-100,-100
1408,L_443_xx0_01,330,59.94,0,330,0.0,5.505505505505505,1,5.505505505505505,0,329
1409,L_443_xx0_02,51360,59.94,49344,2016,823.2232232232233,33.633633633633636,3,18.251584918251584,0,5844
1410,L_443_xx0_02,51360,59.94,49344,2016,823.2232232232233,33.633633633633636,3,9.693026359693027,0,5844
1411,L_443_xx0_02,51360,59.94,49344,2016,823.2232232232233,33.633633633633636,3,5.689022355689023,0,5844
1412,L_443_xx0_03,52200,59.94,51582,618,860.5605605605606,10.31031031031031,1,10.31031031031031,33245,33862
1413,L_443_xx0_04,51780,59.94,51086,694,852.2856189522856,11.578244911578246,1,11.578244911578246,9945,10638
1414,L_443_xx0_05,51660,59.94,50185,1475,837.2539205872539,24.607941274607942,2,15.115115115115115,33875,42789
1415,L_443_xx0_05,51660,59.94,50185,1475,837.2539205872539,24.607941274607942,2,9.492826159492827,33875,42789
1416,L_443_xx0_06,51660,59.94,50184,1476,837.2372372372373,24.624624624624627,2,12.295628962295629,12646,51617
1417,L_443_xx0_06,51660,59.94,50184,1476,837.2372372372373,24.624624624624627,2,12.328995662328996,12646,51617
1418,L_443_xx0_07,51570,59.94,51570,0,860.3603603603603,0.0,0,-100.0,-100,-100
1419,L_443_xx0_08,51900,59.94,51900,0,865.8658658658659,0.0,0,-100.0,-100,-100
1420,L_443_xx0_09,51900,59.94,51900,0,865.8658658658659,0.0,0,-100.0,-100,-100
1421,L_443_xx0_10,51540,59.94,50785,755,847.263930597264,12.595929262595929,1,12.595929262595929,48794,49548
1422,L_443_xx0_11,52020,59.94,52020,0,867.8678678678679,0.0,0,-100.0,-100,-100
1423,L_443_xx0_12,51720,59.94,51720,0,862.8628628628629,0.0,0,-100.0,-100,-100
1424,L_443_xx0_13,52050,59.94,52050,0,868.3683683683684,0.0,0,-100.0,-100,-100
1425,L_443_xx0_14,51570,59.94,51570,0,860.3603603603603,0.0,0,-100.0,-100,-100
1426,L_443_xx0_15,51780,59.94,51780,0,863.8638638638639,0.0,0,-100.0,-100,-100
1427,L_443_xx0_16,4410,59.94,4410,0,73.57357357357358,0.0,0,-100.0,-100,-100
1428,L_450_xx0_01,51270,59.94,49145,2125,819.9032365699032,35.45211878545212,4,25.859192525859193,0,42704
1429,L_450_xx0_01,51270,59.94,49145,2125,819.9032365699032,35.45211878545212,4,3.6703370036703373,0,42704
1430,L_450_xx0_01,51270,59.94,49145,2125,819.9032365699032,35.45211878545212,4,3.4868201534868204,0,42704
1431,L_450_xx0_01,51270,59.94,49145,2125,819.9032365699032,35.45211878545212,4,2.4357691024357693,0,42704
1432,L_450_xx0_02,51810,59.94,51398,412,857.4908241574908,6.873540206873541,2,4.004004004004004,28507,34558
1433,L_450_xx0_02,51810,59.94,51398,412,857.4908241574908,6.873540206873541,2,2.8695362028695364,28507,34558
1434,L_450_xx0_03,51750,59.94,51015,735,851.1011011011011,12.262262262262263,3,8.308308308308309,4351,40936
1435,L_450_xx0_03,51750,59.94,51015,735,851.1011011011011,12.262262262262263,3,1.1845178511845178,4351,40936
1436,L_450_xx0_03,51750,59.94,51015,735,851.1011011011011,12.262262262262263,3,2.7694361027694363,4351,40936
1437,L_450_xx0_04,51990,59.94,51497,493,859.1424758091425,8.224891558224892,2,4.120787454120787,15222,26990
1438,L_450_xx0_04,51990,59.94,51497,493,859.1424758091425,8.224891558224892,2,4.104104104104104,15222,26990
1439,L_450_xx0_05,51810,59.94,51810,0,864.3643643643644,0.0,0,-100.0,-100,-100
1440,L_450_xx0_06,51900,59.94,51900,0,865.8658658658659,0.0,0,-100.0,-100,-100
1441,L_450_xx0_07,51810,59.94,51810,0,864.3643643643644,0.0,0,-100.0,-100,-100
1442,L_450_xx0_08,51750,59.94,51750,0,863.3633633633634,0.0,0,-100.0,-100,-100
1443,L_450_xx0_09,52020,59.94,52020,0,867.8678678678679,0.0,0,-100.0,-100,-100
1444,L_450_xx0_10,51750,59.94,51750,0,863.3633633633634,0.0,0,-100.0,-100,-100
1445,L_450_xx0_11,51990,59.94,51990,0,867.3673673673674,0.0,0,-100.0,-100,-100
1446,L_450_xx0_12,51450,59.94,51450,0,858.3583583583584,0.0,0,-100.0,-100,-100
1447,L_450_xx0_13,51780,59.94,51780,0,863.8638638638639,0.0,0,-100.0,-100,-100
1448,L_450_xx0_14,51750,59.94,51750,0,863.3633633633634,0.0,0,-100.0,-100,-100
1449,L_450_xx0_15,51750,59.94,51750,0,863.3633633633634,0.0,0,-100.0,-100,-100
1450,L_450_xx0_16,52380,59.94,52380,0,873.8738738738739,0.0,0,-100.0,-100,-100
1451,L_450_xx0_17,51780,59.94,51780,0,863.8638638638639,0.0,0,-100.0,-100,-100
1452,L_450_xx0_18,51480,59.94,51480,0,858.8588588588589,0.0,0,-100.0,-100,-100
1453,L_450_xx0_19,52140,59.94,52140,0,869.86986986987,0.0,0,-100.0,-100,-100
1454,L_450_xx0_20,51480,59.94,51480,0,858.8588588588589,0.0,0,-100.0,-100,-100
1455,L_450_xx0_21,51870,59.94,51870,0,865.3653653653654,0.0,0,-100.0,-100,-100
1456,L_450_xx0_22,16050,59.94,16050,0,267.7677677677678,0.0,0,-100.0,-100,-100
1457,L_458_xx0_01,51270,59.94,50694,576,845.7457457457458,9.60960960960961,1,9.60960960960961,0,575
1458,L_458_xx0_02,51600,59.94,51600,0,860.8608608608608,0.0,0,-100.0,-100,-100
1459,L_458_xx0_03,52020,59.94,52020,0,867.8678678678679,0.0,0,-100.0,-100,-100
1460,L_458_xx0_04,51840,59.94,51840,0,864.8648648648649,0.0,0,-100.0,-100,-100
1461,L_458_xx0_05,51840,59.94,51840,0,864.8648648648649,0.0,0,-100.0,-100,-100
1462,L_458_xx0_06,51750,59.94,51750,0,863.3633633633634,0.0,0,-100.0,-100,-100
1463,L_458_xx0_07,51840,59.94,51840,0,864.8648648648649,0.0,0,-100.0,-100,-100
1464,L_458_xx0_08,51780,59.94,51780,0,863.8638638638639,0.0,0,-100.0,-100,-100
1465,L_458_xx0_09,51840,59.94,51840,0,864.8648648648649,0.0,0,-100.0,-100,-100
1466,L_458_xx0_10,51960,59.94,51960,0,866.8668668668669,0.0,0,-100.0,-100,-100
1467,L_458_xx0_11,51840,59.94,51840,0,864.8648648648649,0.0,0,-100.0,-100,-100
1468,L_458_xx0_12,51840,59.94,51840,0,864.8648648648649,0.0,0,-100.0,-100,-100
1469,L_458_xx0_13,51630,59.94,51630,0,861.3613613613614,0.0,0,-100.0,-100,-100
1470,L_458_xx0_14,51810,59.94,51810,0,864.3643643643644,0.0,0,-100.0,-100,-100
1471,L_458_xx0_15,39780,59.94,39780,0,663.6636636636637,0.0,0,-100.0,-100,-100
1472,L_465_xx0_01,51720,59.94,51720,0,862.8628628628629,0.0,0,-100.0,-100,-100
1473,L_465_xx0_02,51600,59.94,50758,842,846.8134801468135,14.047380714047382,1,14.047380714047382,39689,40530
1474,L_465_xx0_03,51420,59.94,51420,0,857.8578578578579,0.0,0,-100.0,-100,-100
1475,L_465_xx0_04,51960,59.94,51960,0,866.8668668668669,0.0,0,-100.0,-100,-100
1476,L_465_xx0_05,52170,59.94,51390,780,857.3573573573574,13.013013013013014,1,13.013013013013014,5913,6692
1477,L_465_xx0_06,51570,59.94,51570,0,860.3603603603603,0.0,0,-100.0,-100,-100
1478,L_465_xx0_07,51600,59.94,49994,1606,834.0674007340674,26.793460126793462,2,12.479145812479146,28291,34152
1479,L_465_xx0_07,51600,59.94,49994,1606,834.0674007340674,26.793460126793462,2,14.314314314314315,28291,34152
1480,L_465_xx0_08,51990,59.94,51990,0,867.3673673673674,0.0,0,-100.0,-100,-100
1481,L_465_xx0_09,51660,59.94,50039,1621,834.8181514848181,27.043710377043713,1,27.043710377043713,44671,46291
1482,L_465_xx0_10,51720,59.94,51720,0,862.8628628628629,0.0,0,-100.0,-100,-100
1483,L_465_xx0_11,51870,59.94,51870,0,865.3653653653654,0.0,0,-100.0,-100,-100
1484,L_465_xx0_12,51990,59.94,51990,0,867.3673673673674,0.0,0,-100.0,-100,-100
1485,L_465_xx0_13,51750,59.94,51750,0,863.3633633633634,0.0,0,-100.0,-100,-100
1486,L_465_xx0_14,52140,59.94,51513,627,859.4094094094095,10.46046046046046,1,10.46046046046046,42686,43312
1487,L_465_xx0_15,52020,59.94,50967,1053,850.3003003003004,17.56756756756757,1,17.56756756756757,35246,36298
1488,L_465_xx0_16,51660,59.94,51660,0,861.8618618618619,0.0,0,-100.0,-100,-100
1489,L_465_xx0_17,51870,59.94,51870,0,865.3653653653654,0.0,0,-100.0,-100,-100
1490,L_465_xx0_18,51390,59.94,51390,0,857.3573573573574,0.0,0,-100.0,-100,-100
1491,L_465_xx0_19,51960,59.94,51960,0,866.8668668668669,0.0,0,-100.0,-100,-100
1492,L_465_xx0_20,51750,59.94,51750,0,863.3633633633634,0.0,0,-100.0,-100,-100
1493,L_465_xx0_21,8580,59.94,8580,0,143.14314314314313,0.0,0,-100.0,-100,-100
1494,L_491_xx0_01,51780,59.94,51780,0,863.8638638638639,0.0,0,-100.0,-100,-100
1495,L_491_xx0_02,38580,59.94,36889,1691,615.4320987654321,28.211544878211544,3,16.866866866866868,4833,38580
1496,L_491_xx0_02,38580,59.94,36889,1691,615.4320987654321,28.211544878211544,3,3.3700367033700367,4833,38580
1497,L_491_xx0_02,38580,59.94,36889,1691,615.4320987654321,28.211544878211544,3,7.974641307974641,4833,38580
1498,L_491_xx0_03,51480,59.94,50475,1005,842.0920920920921,16.766766766766768,1,16.766766766766768,30607,31611
1499,L_491_xx0_04,51870,59.94,51870,0,865.3653653653654,0.0,0,-100.0,-100,-100
1500,L_491_xx0_05,51870,59.94,51870,0,865.3653653653654,0.0,0,-100.0,-100,-100
1501,L_491_xx0_06,51870,59.94,51870,0,865.3653653653654,0.0,0,-100.0,-100,-100
1502,L_491_xx0_07,51270,59.94,50387,883,840.6239572906239,14.7313980647314,2,0.1001001001001001,1493,29609
1503,L_491_xx0_07,51270,59.94,50387,883,840.6239572906239,14.7313980647314,2,14.6312979646313,1493,29609
1504,L_491_xx0_08,52440,59.94,52440,0,874.8748748748749,0.0,0,-100.0,-100,-100
1505,L_491_xx0_09,51570,59.94,51570,0,860.3603603603603,0.0,0,-100.0,-100,-100
1506,L_491_xx0_10,51870,59.94,51870,0,865.3653653653654,0.0,0,-100.0,-100,-100
1507,L_491_xx0_11,51690,59.94,50864,826,848.5819152485819,13.780447113780447,2,2.085418752085419,42935,43887
1508,L_491_xx0_11,51690,59.94,50864,826,848.5819152485819,13.780447113780447,2,11.695028361695028,42935,43887
1509,L_491_xx0_12,51420,59.94,19464,31956,324.72472472472475,533.1331331331331,1,533.1331331331331,17817,49772
1510,L_493_ch1_01,98326,30,98326,0,3277.5333333333333,0.0,0,-100.0,-100,-100
1511,L_493_ch1_02,98163,30,97401,762,3246.7,25.4,2,11.933333333333334,21243,56217
1512,L_493_ch1_02,98163,30,97401,762,3246.7,25.4,2,13.466666666666667,21243,56217
1513,L_493_ch1_03,98473,30,73096,25377,2436.5333333333333,845.9,9,6.2,19824,74839
1514,L_493_ch1_03,98473,30,73096,25377,2436.5333333333333,845.9,9,626.1333333333333,19824,74839
1515,L_493_ch1_03,98473,30,73096,25377,2436.5333333333333,845.9,9,4.5,19824,74839
1516,L_493_ch1_03,98473,30,73096,25377,2436.5333333333333,845.9,9,15.1,19824,74839
1517,L_493_ch1_03,98473,30,73096,25377,2436.5333333333333,845.9,9,13.233333333333333,19824,74839
1518,L_493_ch1_03,98473,30,73096,25377,2436.5333333333333,845.9,9,2.0,19824,74839
1519,L_493_ch1_03,98473,30,73096,25377,2436.5333333333333,845.9,9,2.1333333333333333,19824,74839
1520,L_493_ch1_03,98473,30,73096,25377,2436.5333333333333,845.9,9,174.6,19824,74839
1521,L_493_ch1_03,98473,30,73096,25377,2436.5333333333333,845.9,9,2.0,19824,74839
1522,L_493_ch1_04,30684,30,30352,332,1011.7333333333333,11.066666666666666,1,11.066666666666666,30353,30684
1523,L_496_ch1_01,98754,30,98151,603,3271.7,20.1,1,20.1,0,602
1524,L_496_ch1_02,98682,30,97997,685,3266.5666666666666,22.833333333333332,2,20.6,6279,71538
1525,L_496_ch1_02,98682,30,97997,685,3266.5666666666666,22.833333333333332,2,2.2333333333333334,6279,71538
1526,L_496_ch1_03,67682,30,44576,23106,1485.8666666666666,770.2,2,1.7333333333333334,44147,67682
1527,L_496_ch1_03,67682,30,44576,23106,1485.8666666666666,770.2,2,768.4666666666667,44147,67682
1528,L_507_xx0_01,51420,59.94,51420,0,857.8578578578579,0.0,0,-100.0,-100,-100
1529,L_507_xx0_02,51690,59.94,50853,837,848.3983983983984,13.963963963963964,1,13.963963963963964,24659,25495
1530,L_507_xx0_03,51720,59.94,50985,735,850.6006006006006,12.262262262262263,1,12.262262262262263,48541,49275
1531,L_507_xx0_04,51870,59.94,49422,2448,824.5245245245245,40.84084084084084,1,40.84084084084084,42515,44962
1532,L_507_xx0_05,52080,59.94,51910,170,866.0326993660327,2.8361695028361695,1,2.8361695028361695,17481,17650
1533,L_507_xx0_06,51810,59.94,51810,0,864.3643643643644,0.0,0,-100.0,-100,-100
1534,L_507_xx0_07,46740,59.94,46740,0,779.7797797797798,0.0,0,-100.0,-100,-100
1535,L_522_xx0_01,51840,59.94,51840,0,864.8648648648649,0.0,0,-100.0,-100,-100
1536,L_522_xx0_02,51720,59.94,51720,0,862.8628628628629,0.0,0,-100.0,-100,-100
1537,L_522_xx0_03,51630,59.94,50674,956,845.4120787454121,15.949282615949283,1,15.949282615949283,350,1305
1538,L_522_xx0_04,51960,59.94,51960,0,866.8668668668669,0.0,0,-100.0,-100,-100
1539,L_522_xx0_05,51750,59.94,51750,0,863.3633633633634,0.0,0,-100.0,-100,-100
1540,L_522_xx0_06,51750,59.94,51750,0,863.3633633633634,0.0,0,-100.0,-100,-100
1541,L_522_xx0_07,51810,59.94,50920,890,849.5161828495162,14.848181514848182,1,14.848181514848182,16757,17646
1542,L_522_xx0_08,51600,59.94,51600,0,860.8608608608608,0.0,0,-100.0,-100,-100
1543,L_522_xx0_09,52170,59.94,52170,0,870.3703703703704,0.0,0,-100.0,-100,-100
1544,L_522_xx0_10,51780,59.94,51780,0,863.8638638638639,0.0,0,-100.0,-100,-100
1545,L_522_xx0_11,31620,59.94,31620,0,527.5275275275276,0.0,0,-100.0,-100,-100
1546,L_534_xx0_01,94620,59.94,91089,3531,1519.6696696696697,58.90890890890891,2,3.570236903570237,0,94620
1547,L_534_xx0_01,94620,59.94,91089,3531,1519.6696696696697,58.90890890890891,2,55.33867200533867,0,94620
1548,L_534_xx0_02,94830,59.94,89313,5517,1490.0400400400401,92.04204204204204,1,92.04204204204204,0,5516
1549,L_534_xx0_03,94920,59.94,94920,0,1583.5835835835837,0.0,0,-100.0,-100,-100
